"id_category";"id_product";"position"
"53";"428";"83"
"53";"1038";"84"
"53";"306";"85"
"53";"1114";"86"
"53";"326";"87"
"53";"1115";"88"
"53";"465";"89"
"53";"362";"90"
"53";"1797";"91"
"53";"1398";"92"
"53";"1465";"93"
"53";"387";"94"
"53";"388";"95"
"53";"1466";"96"
"53";"391";"97"
"53";"1478";"98"
"53";"493";"99"
"53";"494";"100"
"53";"495";"101"
"53";"496";"102"
"53";"572";"103"
"53";"578";"104"
"53";"877";"105"
"53";"967";"106"
"53";"1011";"107"
"53";"1025";"108"
"53";"1066";"109"
"53";"1067";"110"
"53";"1073";"111"
"53";"1100";"112"
"53";"1101";"113"
"53";"1102";"114"
"53";"1107";"115"
"53";"1150";"116"
"53";"1152";"117"
"53";"1183";"118"
"53";"1279";"119"
"53";"1280";"120"
"53";"1281";"121"
"53";"1282";"122"
"53";"1284";"123"
"53";"1303";"124"
"53";"1307";"125"
"53";"1309";"126"
"53";"1328";"127"
"53";"1571";"128"
"53";"1331";"129"
"53";"1333";"130"
"53";"1601";"131"
"53";"1337";"132"
"53";"1352";"133"
"53";"1492";"134"
"53";"1362";"135"
"53";"989";"136"
"53";"1801";"137"
"53";"995";"138"
"53";"1802";"139"
"53";"1376";"141"
"53";"1368";"142"
"53";"1803";"142"
"53";"976";"145"
"53";"1804";"145"
"53";"820";"146"
"53";"4531";"147"
"53";"4532";"148"
"53";"5351";"149"
"54";"432";"6"
"54";"467";"7"
"54";"429";"8"
"54";"2312";"10"
"54";"2507";"12"
"54";"430";"14"
"54";"516";"14"
"54";"4471";"15"
"54";"928";"16"
"54";"2220";"16"
"54";"174";"17"
"54";"559";"17"
"54";"1817";"17"
"54";"596";"18"
"54";"926";"18"
"54";"2221";"19"
"54";"4472";"19"
"54";"470";"20"
"54";"537";"22"
"54";"595";"22"
"54";"2126";"22"
"54";"2222";"24"
"54";"497";"25"
"54";"925";"26"
"54";"498";"28"
"54";"514";"29"
"54";"1680";"29"
"54";"602";"30"
"54";"515";"33"
"54";"927";"34"
"54";"1679";"34"
"54";"1681";"34"
"54";"499";"36"
"54";"558";"36"
"54";"500";"37"
"54";"923";"39"
"54";"1133";"39"
"54";"1312";"39"
"54";"1243";"42"
"54";"1244";"43"
"54";"924";"44"
"54";"1245";"44"
"54";"601";"45"
"54";"1126";"45"
"54";"1203";"48"
"54";"1487";"49"
"54";"1542";"49"
"54";"1541";"50"
"54";"2125";"52"
"54";"1540";"53"
"54";"308";"54"
"54";"1169";"54"
"54";"1539";"54"
"54";"523";"55"
"54";"1739";"55"
"54";"1204";"56"
"54";"309";"59"
"54";"310";"61"
"54";"1740";"61"
"54";"1741";"62"
"54";"1614";"63"
"54";"1712";"63"
"54";"1742";"63"
"54";"1744";"64"
"54";"311";"66"
"54";"1745";"66"
"54";"1743";"68"
"54";"329";"69"
"54";"340";"71"
"54";"352";"71"
"54";"1746";"72"
"54";"1093";"73"
"54";"1097";"74"
"54";"1593";"74"
"54";"1273";"76"
"54";"1295";"76"
"54";"1349";"77"
"54";"1063";"79"
"54";"1420";"81"
"54";"1721";"81"
"54";"296";"82"
"54";"1636";"82"
"54";"1479";"83"
"54";"1638";"86"
"54";"1057";"87"
"54";"1637";"87"
"54";"1062";"88"
"54";"1444";"88"
"54";"297";"89"
"54";"298";"90"
"54";"300";"91"
"54";"307";"92"
"54";"325";"93"
"54";"1408";"94"
"54";"373";"95"
"54";"384";"96"
"54";"385";"97"
"54";"389";"98"
"54";"390";"99"
"54";"433";"100"
"54";"394";"101"
"54";"434";"102"
"54";"468";"103"
"54";"469";"104"
"54";"471";"105"
"54";"573";"106"
"54";"1397";"107"
"54";"472";"108"
"54";"582";"109"
"54";"594";"110"
"54";"968";"111"
"54";"981";"112"
"54";"1012";"113"
"54";"1026";"114"
"54";"1053";"115"
"54";"1108";"116"
"54";"1109";"117"
"54";"1154";"118"
"54";"1177";"119"
"54";"1178";"120"
"54";"1179";"121"
"54";"1181";"122"
"54";"1300";"123"
"54";"1185";"124"
"54";"1301";"125"
"54";"1302";"126"
"54";"1563";"127"
"54";"1305";"128"
"54";"1330";"129"
"54";"1600";"130"
"54";"1567";"131"
"54";"990";"132"
"54";"1366";"133"
"54";"996";"134"
"54";"1369";"135"
"54";"1000";"136"
"54";"306";"137"
"54";"362";"138"
"54";"493";"139"
"54";"1795";"140"
"54";"494";"141"
"54";"1806";"142"
"54";"495";"143"
"54";"496";"144"
"54";"578";"145"
"54";"1011";"146"
"54";"1102";"147"
"54";"1279";"148"
"54";"1280";"149"
"54";"1282";"150"
"54";"1352";"151"
"54";"2401";"152"
"54";"2524";"153"
"54";"2527";"154"
"54";"2526";"155"
"54";"431";"158"
"54";"4646";"159"
"54";"4533";"160"
"54";"4867";"162"
"54";"4981";"162"
"54";"4822";"163"
"54";"5005";"163"
"54";"4286";"165"
"54";"2335";"166"
"54";"4542";"168"
"54";"5240";"168"
"54";"5241";"172"
"54";"5351";"175"
"54";"5356";"176"
"56";"1824";"3"
"56";"481";"6"
"56";"2398";"7"
"56";"564";"9"
"56";"939";"10"
"56";"940";"10"
"56";"1818";"11"
"56";"1619";"13"
"56";"221";"15"
"56";"540";"16"
"56";"937";"16"
"56";"1136";"16"
"56";"1714";"16"
"56";"585";"17"
"56";"486";"20"
"56";"1171";"20"
"56";"1249";"20"
"56";"1550";"22"
"56";"1722";"22"
"56";"938";"23"
"56";"1137";"23"
"56";"1128";"25"
"56";"1250";"26"
"56";"1757";"26"
"56";"2407";"26"
"56";"1548";"27"
"56";"1590";"27"
"56";"1755";"28"
"56";"1758";"29"
"56";"312";"31"
"56";"313";"31"
"56";"1549";"33"
"56";"1756";"34"
"56";"1586";"35"
"56";"331";"36"
"56";"354";"37"
"56";"1082";"37"
"56";"358";"38"
"56";"1296";"40"
"56";"1314";"41"
"56";"1428";"41"
"56";"1430";"42"
"56";"1470";"43"
"56";"1459";"44"
"56";"861";"45"
"56";"1275";"46"
"56";"1404";"47"
"56";"1446";"48"
"56";"862";"49"
"56";"1469";"50"
"56";"297";"52"
"56";"1057";"53"
"56";"1688";"53"
"56";"298";"54"
"56";"571";"56"
"56";"1489";"56"
"56";"1687";"57"
"56";"1187";"58"
"56";"969";"60"
"56";"1285";"61"
"56";"390";"62"
"56";"1042";"63"
"56";"577";"64"
"56";"213";"65"
"56";"570";"66"
"56";"1639";"66"
"56";"1391";"67"
"56";"583";"68"
"56";"394";"69"
"56";"302";"70"
"56";"1053";"71"
"56";"1039";"72"
"56";"1154";"73"
"56";"263";"74"
"56";"258";"75"
"56";"1181";"76"
"56";"1305";"77"
"56";"1027";"78"
"56";"1290";"79"
"56";"591";"80"
"56";"1072";"81"
"56";"1334";"82"
"56";"1375";"83"
"56";"1330";"84"
"56";"1686";"85"
"56";"1098";"86"
"56";"592";"87"
"56";"1372";"88"
"56";"1002";"89"
"56";"1211";"90"
"56";"1076";"91"
"56";"1286";"92"
"56";"1366";"93"
"56";"1567";"94"
"56";"1574";"95"
"56";"296";"96"
"56";"1075";"97"
"56";"1600";"98"
"56";"1387";"99"
"56";"997";"100"
"56";"1599";"101"
"56";"1371";"102"
"56";"1573";"103"
"56";"1395";"104"
"56";"1369";"105"
"56";"1118";"106"
"56";"1374";"107"
"56";"1806";"108"
"56";"1383";"109"
"56";"441";"111"
"56";"1207";"112"
"56";"2309";"112"
"56";"2337";"113"
"56";"2336";"114"
"56";"2505";"116"
"56";"485";"117"
"56";"2518";"117"
"56";"2552";"119"
"56";"4870";"120"
"56";"4968";"121"
"56";"5350";"124"
"56";"5354";"124"
"57";"4515";"5"
"57";"1822";"6"
"57";"5053";"8"
"57";"477";"9"
"57";"1095";"10"
"57";"4525";"10"
"57";"947";"11"
"57";"948";"11"
"57";"950";"12"
"57";"941";"13"
"57";"2284";"14"
"57";"541";"15"
"57";"2119";"15"
"57";"949";"16"
"57";"2193";"16"
"57";"942";"17"
"57";"943";"18"
"57";"952";"19"
"57";"944";"20"
"57";"945";"21"
"57";"2129";"21"
"57";"946";"23"
"57";"951";"24"
"57";"336";"25"
"57";"565";"25"
"57";"1138";"26"
"57";"1327";"27"
"57";"1139";"28"
"57";"359";"29"
"57";"1551";"30"
"57";"1554";"32"
"57";"1616";"32"
"57";"1315";"35"
"57";"1552";"35"
"57";"1148";"36"
"57";"1555";"37"
"57";"1556";"38"
"57";"1253";"39"
"57";"1252";"40"
"57";"1553";"41"
"57";"1254";"42"
"57";"1083";"43"
"57";"1256";"43"
"57";"1255";"44"
"57";"1761";"45"
"57";"1251";"46"
"57";"1172";"47"
"57";"1763";"48"
"57";"1769";"49"
"57";"1759";"50"
"57";"1767";"51"
"57";"316";"52"
"57";"1760";"53"
"57";"317";"54"
"57";"1765";"55"
"57";"1770";"56"
"57";"314";"57"
"57";"319";"60"
"57";"1764";"61"
"57";"318";"62"
"57";"1318";"62"
"57";"1768";"63"
"57";"1716";"64"
"57";"315";"65"
"57";"1291";"66"
"57";"1762";"66"
"57";"1351";"67"
"57";"863";"68"
"57";"864";"69"
"57";"868";"70"
"57";"866";"71"
"57";"867";"73"
"57";"1276";"73"
"57";"865";"74"
"57";"1422";"75"
"57";"1414";"76"
"57";"1415";"78"
"57";"1696";"78"
"57";"1410";"79"
"57";"1474";"80"
"57";"1697";"81"
"57";"1693";"82"
"57";"1692";"83"
"57";"1699";"85"
"57";"1694";"86"
"57";"1695";"87"
"57";"1057";"88"
"57";"1689";"89"
"57";"382";"90"
"57";"1698";"90"
"57";"303";"91"
"57";"982";"92"
"57";"297";"93"
"57";"1691";"94"
"57";"1700";"95"
"57";"1287";"96"
"57";"1017";"97"
"57";"1154";"98"
"57";"1181";"99"
"57";"1001";"100"
"57";"1028";"101"
"57";"1690";"102"
"57";"1305";"103"
"57";"296";"104"
"57";"1188";"105"
"57";"1298";"106"
"57";"298";"107"
"57";"985";"108"
"57";"1053";"109"
"57";"390";"110"
"57";"394";"111"
"57";"1766";"112"
"57";"1330";"113"
"57";"1013";"114"
"57";"1567";"115"
"57";"214";"116"
"57";"970";"117"
"57";"1041";"118"
"57";"998";"119"
"57";"1040";"120"
"57";"1600";"122"
"57";"1366";"123"
"57";"1715";"123"
"57";"223";"124"
"57";"1392";"125"
"57";"1369";"126"
"57";"1806";"127"
"57";"2179";"128"
"57";"2310";"129"
"57";"2400";"130"
"57";"1208";"131"
"57";"4303";"132"
"57";"4305";"134"
"57";"4306";"135"
"57";"4308";"137"
"57";"4368";"138"
"57";"478";"139"
"57";"4304";"139"
"57";"4307";"139"
"57";"4967";"141"
"57";"4879";"142"
"57";"5239";"144"
"57";"4371";"145"
"57";"1639";"147"
"57";"5351";"147"
"57";"5353";"148"
"58";"2167";"5"
"58";"956";"7"
"58";"958";"8"
"58";"1617";"8"
"58";"953";"9"
"58";"482";"11"
"58";"954";"11"
"58";"955";"11"
"58";"957";"11"
"58";"1096";"15"
"58";"1393";"15"
"58";"2285";"16"
"58";"1141";"17"
"58";"442";"18"
"58";"542";"18"
"58";"1142";"18"
"58";"566";"19"
"58";"1257";"19"
"58";"1209";"20"
"58";"1258";"21"
"58";"489";"23"
"58";"1771";"23"
"58";"1173";"24"
"58";"1259";"24"
"58";"1558";"25"
"58";"1557";"27"
"58";"1774";"28"
"58";"1140";"29"
"58";"320";"32"
"58";"1592";"32"
"58";"1773";"32"
"58";"1084";"33"
"58";"321";"34"
"58";"1587";"34"
"58";"1559";"35"
"58";"322";"37"
"58";"355";"37"
"58";"1775";"39"
"58";"1776";"40"
"58";"1772";"41"
"58";"360";"42"
"58";"1718";"42"
"58";"1277";"43"
"58";"586";"45"
"58";"1411";"46"
"58";"332";"47"
"58";"869";"48"
"58";"870";"49"
"58";"871";"50"
"58";"1717";"50"
"58";"1701";"51"
"58";"1055";"52"
"58";"1702";"54"
"58";"1316";"55"
"58";"1064";"56"
"58";"1596";"56"
"58";"1490";"57"
"58";"298";"58"
"58";"390";"60"
"58";"999";"61"
"58";"1057";"61"
"58";"297";"62"
"58";"971";"63"
"58";"1053";"64"
"58";"1305";"65"
"58";"1299";"66"
"58";"394";"67"
"58";"986";"68"
"58";"395";"69"
"58";"296";"70"
"58";"1288";"71"
"58";"1806";"72"
"58";"1189";"73"
"58";"1181";"74"
"58";"1330";"75"
"58";"304";"76"
"58";"1384";"77"
"58";"1045";"78"
"58";"1104";"79"
"58";"1567";"80"
"58";"1154";"81"
"58";"1600";"82"
"58";"1151";"83"
"58";"1366";"84"
"58";"1369";"85"
"58";"488";"86"
"58";"1014";"87"
"58";"1810";"88"
"58";"2365";"89"
"58";"1388";"90"
"58";"974";"91"
"58";"2366";"92"
"58";"487";"93"
"58";"490";"94"
"58";"2552";"96"
"58";"4869";"98"
"58";"1639";"105"
"58";"5350";"105"
"58";"5480";"108"
"59";"839";"5"
"59";"857";"6"
"59";"962";"7"
"59";"2228";"7"
"59";"964";"9"
"59";"842";"10"
"59";"963";"10"
"59";"2162";"11"
"59";"1085";"12"
"59";"2156";"13"
"59";"4511";"14"
"59";"959";"15"
"59";"960";"16"
"59";"961";"17"
"59";"4558";"17"
"59";"1143";"18"
"59";"542";"19"
"59";"1620";"19"
"59";"832";"20"
"59";"1144";"20"
"59";"1145";"21"
"59";"1262";"22"
"59";"1174";"23"
"59";"1260";"24"
"59";"1261";"25"
"59";"1560";"26"
"59";"1561";"28"
"59";"814";"29"
"59";"1210";"30"
"59";"1591";"30"
"59";"1562";"31"
"59";"808";"32"
"59";"1317";"33"
"59";"813";"34"
"59";"1412";"35"
"59";"872";"36"
"59";"873";"37"
"59";"874";"38"
"59";"807";"40"
"59";"1057";"41"
"59";"296";"42"
"59";"297";"43"
"59";"860";"43"
"59";"1705";"44"
"59";"298";"45"
"59";"1703";"46"
"59";"1491";"47"
"59";"390";"48"
"59";"1704";"49"
"59";"1105";"50"
"59";"394";"51"
"59";"1053";"52"
"59";"1811";"53"
"59";"821";"54"
"59";"1154";"55"
"59";"1181";"56"
"59";"1305";"57"
"59";"1330";"58"
"59";"1597";"59"
"59";"216";"60"
"59";"1600";"61"
"59";"1106";"62"
"59";"1567";"63"
"59";"1366";"64"
"59";"1806";"65"
"59";"1369";"66"
"59";"841";"67"
"59";"2278";"68"
"59";"4288";"69"
"59";"4837";"70"
"59";"2552";"72"
"59";"4868";"73"
"59";"5114";"77"
"59";"1639";"81"
"59";"5350";"81"
"59";"5479";"84"
"61";"162";"7"
"61";"2186";"14"
"61";"2185";"15"
"61";"2334";"15"
"62";"162";"7"
"62";"164";"14"
"62";"165";"14"
"62";"163";"16"
"62";"169";"23"
"62";"1808";"25"
"62";"1809";"26"
"62";"1810";"26"
"62";"1811";"27"
"62";"1812";"28"
"62";"173";"30"
"62";"1814";"30"
"62";"166";"31"
"62";"1813";"31"
"62";"1815";"31"
"62";"1818";"34"
"62";"1820";"35"
"62";"1817";"36"
"62";"1819";"37"
"62";"1822";"37"
"62";"1821";"38"
"62";"168";"40"
"62";"171";"40"
"62";"2234";"41"
"62";"175";"45"
"62";"167";"46"
"62";"170";"52"
"62";"4510";"52"
"62";"2399";"53"
"62";"4514";"53"
"62";"4515";"53"
"62";"221";"56"
"62";"4513";"56"
"62";"172";"58"
"62";"4512";"59"
"62";"174";"60"
"62";"4511";"63"
"62";"4858";"63"
"62";"2285";"67"
"62";"4903";"68"
"62";"2284";"70"
"63";"2187";"12"
"63";"2188";"14"
"63";"163";"15"
"63";"2341";"18"
"63";"2342";"18"
"64";"475";"6"
"64";"476";"7"
"64";"4490";"7"
"64";"473";"8"
"64";"2128";"9"
"64";"474";"10"
"64";"538";"10"
"64";"175";"11"
"64";"561";"15"
"64";"4489";"15"
"64";"435";"16"
"64";"440";"16"
"64";"932";"16"
"64";"934";"16"
"64";"2127";"16"
"64";"438";"18"
"64";"436";"20"
"64";"2220";"20"
"64";"2221";"20"
"64";"439";"21"
"64";"933";"23"
"64";"1809";"23"
"64";"2222";"25"
"64";"929";"26"
"64";"930";"27"
"64";"931";"27"
"64";"497";"29"
"64";"498";"29"
"64";"560";"30"
"64";"514";"31"
"64";"515";"31"
"64";"499";"32"
"64";"516";"33"
"64";"500";"34"
"64";"1135";"36"
"64";"1170";"36"
"64";"1246";"37"
"64";"1247";"38"
"64";"1615";"39"
"64";"1248";"40"
"64";"1546";"41"
"64";"1127";"44"
"64";"524";"45"
"64";"1094";"45"
"64";"1543";"46"
"64";"1126";"47"
"64";"1544";"47"
"64";"1205";"48"
"64";"1545";"49"
"64";"1206";"50"
"64";"1753";"51"
"64";"1747";"53"
"64";"1749";"53"
"64";"1751";"56"
"64";"1752";"56"
"64";"1713";"58"
"64";"330";"59"
"64";"1748";"59"
"64";"1754";"59"
"64";"341";"60"
"64";"1750";"61"
"64";"353";"63"
"64";"1274";"63"
"64";"1350";"64"
"64";"1295";"66"
"64";"1086";"67"
"64";"1720";"67"
"64";"598";"69"
"64";"597";"70"
"64";"1636";"70"
"64";"599";"71"
"64";"1438";"72"
"64";"600";"74"
"64";"1421";"76"
"64";"1637";"76"
"64";"1638";"76"
"64";"1409";"77"
"64";"1445";"78"
"64";"1050";"79"
"64";"1682";"80"
"64";"1063";"81"
"64";"1683";"82"
"64";"1684";"83"
"64";"1011";"86"
"64";"1057";"86"
"64";"1488";"86"
"64";"1062";"87"
"64";"306";"88"
"64";"593";"89"
"64";"1796";"90"
"64";"1403";"91"
"64";"495";"92"
"64";"362";"93"
"64";"1313";"94"
"64";"1038";"95"
"64";"575";"96"
"64";"1564";"97"
"64";"1565";"98"
"64";"493";"99"
"64";"1363";"100"
"64";"494";"101"
"64";"301";"102"
"64";"1116";"103"
"64";"578";"104"
"64";"1113";"105"
"64";"574";"106"
"64";"496";"107"
"64";"1112";"108"
"64";"1282";"109"
"64";"1102";"110"
"64";"1280";"112"
"64";"296";"113"
"64";"382";"113"
"64";"1117";"114"
"64";"1279";"115"
"64";"297";"116"
"64";"1685";"117"
"64";"1352";"118"
"64";"298";"119"
"64";"307";"120"
"64";"325";"121"
"64";"373";"122"
"64";"384";"123"
"64";"1397";"124"
"64";"389";"125"
"64";"390";"126"
"64";"582";"127"
"64";"394";"128"
"64";"594";"129"
"64";"1398";"130"
"64";"968";"131"
"64";"981";"132"
"64";"1012";"133"
"64";"1026";"134"
"64";"1053";"135"
"64";"1108";"136"
"64";"1109";"137"
"64";"1154";"138"
"64";"1177";"139"
"64";"1178";"140"
"64";"1179";"141"
"64";"1181";"142"
"64";"1185";"143"
"64";"1300";"144"
"64";"1301";"145"
"64";"1302";"146"
"64";"1305";"147"
"64";"1330";"148"
"64";"1600";"149"
"64";"1567";"150"
"64";"990";"151"
"64";"996";"152"
"64";"1000";"153"
"64";"1366";"154"
"64";"1795";"155"
"64";"1369";"156"
"64";"1806";"157"
"64";"2525";"159"
"64";"2300";"160"
"64";"4534";"160"
"64";"4535";"161"
"64";"437";"162"
"64";"5004";"163"
"64";"5241";"167"
"64";"5351";"168"
"64";"5054";"169"
"65";"401";"17"
"65";"402";"20"
"65";"403";"22"
"65";"824";"22"
"65";"825";"24"
"65";"830";"24"
"65";"404";"25"
"65";"419";"26"
"65";"420";"26"
"65";"426";"28"
"65";"400";"30"
"65";"425";"30"
"65";"432";"31"
"65";"831";"31"
"65";"405";"33"
"65";"406";"33"
"65";"431";"33"
"65";"437";"34"
"65";"438";"34"
"65";"399";"35"
"65";"445";"44"
"65";"828";"47"
"65";"829";"47"
"65";"446";"49"
"65";"447";"49"
"65";"455";"52"
"65";"424";"53"
"65";"448";"53"
"65";"468";"54"
"65";"469";"55"
"65";"471";"57"
"65";"465";"58"
"65";"823";"58"
"65";"833";"58"
"65";"472";"59"
"65";"453";"61"
"65";"466";"61"
"65";"467";"62"
"65";"417";"63"
"65";"423";"63"
"65";"475";"64"
"65";"205";"66"
"65";"836";"66"
"65";"837";"66"
"65";"470";"67"
"65";"476";"67"
"65";"464";"68"
"65";"418";"69"
"65";"463";"69"
"65";"454";"70"
"65";"485";"71"
"65";"441";"77"
"65";"473";"78"
"65";"451";"80"
"65";"436";"84"
"65";"474";"84"
"65";"435";"85"
"65";"461";"85"
"65";"835";"88"
"65";"450";"89"
"65";"462";"91"
"65";"834";"92"
"65";"2186";"95"
"65";"2187";"95"
"65";"2189";"95"
"65";"2185";"96"
"65";"2188";"97"
"65";"2299";"100"
"65";"2307";"102"
"65";"2190";"103"
"65";"2308";"103"
"65";"2310";"105"
"65";"2309";"107"
"65";"2124";"108"
"65";"2123";"111"
"65";"2128";"115"
"65";"2127";"119"
"65";"2132";"124"
"65";"481";"125"
"65";"2505";"126"
"65";"444";"130"
"65";"477";"130"
"65";"2131";"132"
"65";"2121";"134"
"65";"2122";"135"
"65";"486";"180"
"66";"177";"3"
"66";"180";"5"
"66";"181";"6"
"66";"178";"7"
"66";"179";"9"
"66";"182";"9"
"66";"183";"12"
"66";"184";"12"
"66";"185";"13"
"66";"186";"14"
"66";"187";"15"
"66";"188";"16"
"66";"189";"17"
"66";"190";"17"
"66";"192";"17"
"66";"194";"19"
"66";"191";"20"
"66";"195";"21"
"66";"196";"21"
"66";"193";"22"
"66";"197";"22"
"66";"198";"23"
"66";"199";"28"
"66";"200";"28"
"66";"201";"30"
"66";"205";"30"
"66";"202";"31"
"66";"206";"31"
"66";"203";"32"
"66";"204";"34"
"66";"210";"35"
"66";"211";"36"
"66";"209";"37"
"66";"207";"38"
"66";"208";"38"
"66";"213";"39"
"66";"214";"39"
"66";"212";"40"
"66";"215";"40"
"66";"216";"41"
"66";"162";"47"
"66";"164";"54"
"66";"165";"54"
"66";"163";"56"
"66";"222";"59"
"66";"225";"60"
"66";"223";"62"
"66";"249";"62"
"66";"169";"63"
"66";"224";"63"
"66";"254";"64"
"66";"228";"65"
"66";"250";"65"
"66";"255";"65"
"66";"253";"69"
"66";"258";"69"
"66";"261";"69"
"66";"173";"70"
"66";"166";"71"
"66";"263";"72"
"66";"259";"73"
"66";"260";"73"
"66";"168";"80"
"66";"171";"80"
"66";"2186";"84"
"66";"2187";"84"
"66";"175";"85"
"66";"2185";"85"
"66";"167";"86"
"66";"2188";"86"
"66";"170";"92"
"66";"221";"96"
"66";"172";"99"
"66";"4510";"99"
"66";"2399";"100"
"66";"4514";"100"
"66";"174";"101"
"66";"4513";"103"
"66";"4512";"106"
"67";"233";"6"
"67";"257";"7"
"67";"232";"11"
"67";"234";"14"
"68";"233";"6"
"68";"257";"7"
"68";"232";"11"
"68";"4294";"12"
"68";"234";"14"
"68";"4784";"18"
"69";"220";"2"
"69";"230";"5"
"69";"233";"10"
"69";"231";"11"
"69";"232";"11"
"69";"234";"18"
"69";"4216";"18"
"69";"4218";"20"
"69";"4217";"21"
"69";"4221";"21"
"69";"4219";"22"
"69";"4220";"22"
"69";"4222";"23"
"69";"4223";"23"
"69";"4224";"24"
"69";"4253";"27"
"69";"4255";"28"
"69";"4254";"30"
"69";"4607";"31"
"69";"4634";"34"
"69";"4636";"34"
"69";"4635";"35"
"69";"4781";"38"
"69";"4782";"39"
"69";"4785";"42"
"69";"4783";"48"
"70";"543";"3"
"70";"222";"4"
"70";"1661";"5"
"70";"1664";"6"
"70";"228";"7"
"70";"1665";"7"
"70";"1642";"15"
"70";"1643";"16"
"70";"1645";"17"
"70";"1646";"18"
"70";"1786";"18"
"70";"1653";"19"
"70";"622";"32"
"70";"681";"33"
"70";"683";"35"
"70";"697";"36"
"70";"714";"37"
"70";"806";"38"
"70";"2273";"55"
"70";"2275";"61"
"70";"2276";"61"
"70";"2311";"70"
"70";"2378";"77"
"70";"2379";"79"
"70";"2313";"80"
"70";"2380";"84"
"70";"2478";"85"
"70";"2477";"86"
"70";"2479";"86"
"70";"2480";"87"
"70";"2381";"89"
"70";"4649";"94"
"70";"682";"146"
"73";"233";"7"
"73";"257";"7"
"73";"234";"13"
"74";"229";"3"
"74";"4309";"5"
"74";"4310";"6"
"75";"247";"3"
"76";"257";"5"
"76";"233";"8"
"76";"2180";"13"
"76";"234";"14"
"76";"2191";"14"
"76";"2223";"15"
"76";"2240";"17"
"76";"4295";"20"
"76";"4300";"21"
"76";"4638";"22"
"76";"4784";"27"
"77";"4292";"3"
"77";"2108";"4"
"77";"2252";"4"
"77";"4293";"5"
"77";"4225";"6"
"77";"257";"7"
"77";"4214";"8"
"77";"4226";"8"
"77";"4228";"10"
"77";"4229";"11"
"77";"4240";"13"
"77";"4241";"13"
"77";"4242";"15"
"77";"4243";"15"
"77";"4244";"16"
"77";"4227";"18"
"77";"4518";"19"
"77";"4262";"20"
"77";"4263";"20"
"77";"4636";"20"
"77";"4741";"21"
"77";"4781";"23"
"77";"4782";"24"
"77";"4784";"27"
"77";"4829";"28"
"77";"4939";"29"
"77";"4940";"30"
"77";"4942";"31"
"77";"4943";"32"
"77";"4783";"33"
"77";"4944";"33"
"78";"882";"8"
"78";"883";"8"
"78";"569";"9"
"78";"884";"9"
"78";"526";"11"
"78";"880";"12"
"78";"4369";"12"
"78";"4512";"12"
"78";"4370";"14"
"78";"879";"15"
"78";"4360";"16"
"78";"5052";"16"
"78";"4359";"17"
"78";"4358";"18"
"78";"4361";"19"
"78";"881";"21"
"78";"4287";"21"
"78";"2263";"22"
"78";"1389";"23"
"78";"1385";"25"
"78";"983";"26"
"78";"1798";"26"
"78";"2194";"26"
"78";"444";"27"
"78";"965";"27"
"78";"1381";"28"
"78";"1029";"29"
"78";"1077";"30"
"78";"1004";"32"
"78";"1671";"33"
"78";"2130";"33"
"78";"1670";"34"
"78";"1669";"36"
"78";"1575";"38"
"78";"1310";"39"
"78";"1668";"39"
"78";"1016";"40"
"78";"2264";"40"
"78";"1405";"41"
"78";"1667";"42"
"78";"1639";"43"
"78";"1471";"44"
"78";"1706";"45"
"78";"1417";"46"
"78";"1666";"47"
"78";"1416";"48"
"78";"1263";"50"
"78";"1725";"50"
"78";"2114";"50"
"78";"1278";"51"
"78";"1726";"51"
"78";"1342";"54"
"78";"1729";"54"
"78";"1728";"55"
"78";"1727";"57"
"78";"1292";"58"
"78";"1497";"59"
"78";"1723";"59"
"78";"1707";"60"
"78";"1730";"60"
"78";"1208";"61"
"78";"1494";"64"
"78";"1495";"64"
"78";"1496";"64"
"78";"1498";"65"
"78";"1217";"66"
"78";"1218";"67"
"78";"1219";"68"
"78";"1493";"69"
"78";"1220";"70"
"78";"1146";"72"
"78";"1216";"72"
"78";"1215";"74"
"78";"1603";"75"
"78";"397";"76"
"78";"2104";"77"
"78";"1320";"79"
"78";"1812";"79"
"78";"1641";"80"
"78";"4525";"80"
"78";"1172";"81"
"78";"445";"83"
"78";"4824";"85"
"78";"4884";"86"
"78";"4823";"88"
"78";"4872";"89"
"78";"1079";"90"
"78";"2296";"90"
"78";"4792";"91"
"78";"5142";"92"
"78";"5241";"94"
"78";"5239";"95"
"78";"5350";"99"
"78";"5352";"99"
"79";"213";"7"
"80";"429";"9"
"80";"2312";"10"
"80";"2507";"11"
"80";"4510";"11"
"80";"430";"13"
"80";"928";"13"
"80";"595";"14"
"80";"4290";"14"
"80";"596";"15"
"80";"602";"16"
"80";"4471";"17"
"80";"2220";"18"
"80";"2221";"18"
"80";"559";"19"
"80";"926";"19"
"80";"4472";"19"
"80";"1681";"22"
"80";"2222";"22"
"80";"2126";"24"
"80";"925";"25"
"80";"1679";"25"
"80";"498";"26"
"80";"558";"26"
"80";"497";"27"
"80";"514";"29"
"80";"515";"29"
"80";"923";"29"
"80";"2125";"29"
"80";"499";"30"
"80";"516";"31"
"80";"927";"33"
"80";"1312";"33"
"80";"500";"34"
"80";"1133";"35"
"80";"924";"37"
"80";"1243";"37"
"80";"601";"38"
"80";"1244";"38"
"80";"1245";"40"
"80";"1126";"41"
"80";"1203";"44"
"80";"1487";"45"
"80";"1539";"46"
"80";"1540";"46"
"80";"1541";"46"
"80";"1542";"47"
